1537862400;1.96857142857;1.57571428571
1537866000;1.7525;1.23083333333
1537869600;1.41652173913;1.16130434783
1537873200;1.79875;1.23708333333
1537876800;1.44166666667;1.16666666667
1537880400;1.75739130435;1.09869565217
1537884000;1.62875;1.10541666667
1537887600;1.95708333333;1.20041666667
1537891200;1.92956521739;1.29391304348
1537894800;2.01291666667;1.19708333333
1537898400;1.30291666667;1.00875
1537902000;1.29608695652;0.896956521739
1537905600;1.49041666667;1.09291666667
1537909200;1.80458333333;1.20708333333
1537912800;1.64086956522;1.10434782609
1537916400;1.63833333333;1.19541666667
1537920000;1.6552;1.1628
1537923600;1.3884;1.0932
1537927200;1.45541666667;1.05416666667
1537930800;1.5748;1.1136
1537934400;1.93208333333;1.46208333333
1537938000;2.5572;1.8564
1537941600;3.73333333333;2.38958333333
1537945200;3.9744;2.176
1537948800;2.98375;1.82416666667
1537952400;2.5104;1.3592
1537956000;3.415;1.69708333333
1537959600;2.76541666667;1.60916666667
1537963200;1.69541666667;1.03291666667
1537966800;2.8344;1.4376
1537970400;1.58333333333;0.925416666667
1537974000;0.992083333333;0.80875
1537977600;1.578;1.0764
1537981200;2.3575;1.48166666667
1537984800;3.00083333333;1.76125
1537988400;2.5625;1.8025
1537992000;3.2012;1.926
1537995600;3.06833333333;1.89916666667
1537999200;2.95291666667;1.96583333333
1538002800;4.3912;2.7292
1538006400;5.93541666667;3.85041666667
1538010000;2.25666666667;1.695
1538013600;2.62708333333;1.93791666667
1538017200;4.7;2.8344
1538020800;6.07;3.74333333333
1538024400;5.19125;3.25333333333
1538028000;6.0168;3.9584
1538031600;5.68166666667;3.45791666667
1538035200;4.85416666667;2.68125
1538038800;4.6628;2.3888
1538042400;3.18;1.73708333333
1538046000;3.42625;1.73625
1538049600;2.09583333333;1.325
1538053200;2.8668;1.4776
1538056800;1.75041666667;1.11458333333
1538060400;2.23291666667;1.18125
1538064000;3.3576;1.6496
1538067600;3.39166666667;1.87666666667
1538071200;3.84333333333;2.11333333333
1538074800;6.62083333333;3.4375
1538078400;5.01458333333;2.74041666667
1538082000;4.38458333333;2.47375
1538085600;8.10291666667;4.47583333333
1538089200;4.5356;2.8648
1538092800;4.64958333333;2.70125
1538096400;5.41416666667;3.09333333333
1538100000;4.8475;3.0625
1538103600;4.696;2.9096
1538107200;5.84208333333;3.23333333333
1538110800;8.53583333333;4.37666666667
1538114400;6.0688;3.11
1538118000;5.02708333333;2.66083333333
1538121600;7.14958333333;3.29625
1538125200;6.64375;3.04375
1538128800;6.2508;2.8536
1538132400;5.53958333333;2.68333333333
1538136000;3.86916666667;2.03791666667
1538139600;3.70416666667;1.955
1538143200;2.9496;1.6192
1538146800;2.42583333333;1.35
1538150400;3.29916666667;1.89875
1538154000;4.9912;2.9824
1538157600;6.71541666667;4.2425
1538161200;7.20875;4.25958333333
1538164800;5.66217391304;3.19043478261
1538168400;5.0276;3.1236
1538172000;5.79708333333;3.57791666667
1538175600;6.35375;3.91375
1538179200;6.7276;3.9848
1538182800;6.25708333333;3.83916666667
1538186400;5.57958333333;3.60791666667
1538190000;5.418;3.4564
1538193600;5.66208333333;3.52541666667
1538197200;8.54083333333;4.88041666667
1538200800;7.06875;4.35083333333
1538204400;8.0016;5.108
1538208000;8.73291666667;5.71
1538211600;7.56166666667;5.03333333333
1538215200;5.2904;3.628
1538218800;4.25125;2.9725
1538222400;3.4675;2.40541666667
1538226000;2.99875;2.1125
1538229600;3.7004;2.2964
1538233200;4.06869565217;2.57695652174
1538236800;7.07166666667;4.5775
1538240400;8.8256;5.8204
1538244000;9.38416666667;6.00916666667
1538247600;10.7666666667;7.42541666667
1538251200;13.37375;9.31166666667
1538254800;13.7656;9.7324
1538258400;14.1775;10.4054166667
1538262000;15.0625;11.2704166667
1538265600;15.8992;11.714
1538269200;15.7047826087;11.5504347826
1538272800;11.9641666667;8.62041666667
1538276400;7.76416666667;5.67333333333
1538280000;6.6696;4.6424
1538283600;7.93791666667;5.3425
1538287200;11.2304166667;7.27291666667
1538290800;14.1920833333;9.55333333333
1538294400;8.3424;5.3068
1538298000;5.76083333333;3.64
1538301600;4.22375;2.84375
1538305200;2.7196;1.8892
1538308800;3.39333333333;2.34041666667
